Date,Price,Open,High,Low,Vol.,Change %,ISIN
02/01/2020,47.74,50.72,55.1,46.47,1.15M,-5.10%,DE000A0H08Q4
01/01/2020,50.31,51.31,53.83,50.25,1.30M,-1.43%,DE000A0H08Q4
12/01/2019,51.04,50.32,51.53,48.91,589.61K,1.63%,DE000A0H08Q4
11/01/2019,50.22,47.72,50.42,47.72,812.00K,5.67%,DE000A0H08Q4
10/01/2019,47.53,46.66,48.69,44.42,278.67K,2.44%,DE000A0H08Q4
09/01/2019,46.4,45.15,47.03,44.52,488.53K,3.08%,DE000A0H08Q4
08/01/2019,45.01,47.04,47.83,43.08,499.47K,-4.24%,DE000A0H08Q4
07/01/2019,47.01,48.44,48.88,46.13,392.82K,-0.62%,DE000A0H08Q4
06/01/2019,47.3,44.38,47.31,43.6,1.06M,6.07%,DE000A0H08Q4
05/01/2019,44.6,46.9,46.92,44.13,819.09K,-5.85%,DE000A0H08Q4
04/01/2019,47.37,44.43,47.83,44.43,274.15K,7.55%,DE000A0H08Q4
03/01/2019,44.04,42.69,44.47,42.03,812.61K,3.57%,DE000A0H08Q4
02/01/2019,42.52,40.32,43.24,40.18,725.47K,5.59%,DE000A0H08Q4
01/01/2019,40.27,37.01,41.16,36.04,1.00M,7.44%,DE000A0H08Q4
12/01/2018,37.48,40.68,40.92,36.44,387.92K,-5.45%,DE000A0H08Q4
11/01/2018,39.64,40.8,41.95,37.29,615.57K,-2.76%,DE000A0H08Q4
10/01/2018,40.76,44.94,45.47,38.42,904.50K,-9.03%,DE000A0H08Q4
09/01/2018,44.81,46.19,46.42,43.43,1.07M,-2.90%,DE000A0H08Q4
08/01/2018,46.15,45.71,46.92,44.63,465.29K,1.00%,DE000A0H08Q4
07/01/2018,45.69,44.73,47.48,44.24,1.42M,0.69%,DE000A0H08Q4
06/01/2018,45.38,45.44,49.04,44.57,1.48M,0.33%,DE000A0H08Q4
05/01/2018,45.24,43.4,46.17,43.4,468.17K,5.03%,DE000A0H08Q4
04/01/2018,43.07,40.86,43.45,39.78,695.62K,4.54%,DE000A0H08Q4
03/01/2018,41.2,42.22,44.16,40.71,877.26K,-3.55%,DE000A0H08Q4
02/01/2018,42.72,43.5,43.78,40.51,689.41K,-0.97%,DE000A0H08Q4
01/01/2018,43.13,42.29,44.46,41.76,405.38K,2.48%,DE000A0H08Q4
12/01/2017,42.09,42.49,43.2,41.45,951.91K,-0.99%,DE000A0H08Q4
11/01/2017,42.51,44.22,44.89,42.4,582.96K,-2.54%,DE000A0H08Q4
10/01/2017,43.62,42.11,43.87,42.04,329.40K,4.25%,DE000A0H08Q4
09/01/2017,41.84,40.15,41.85,39.79,1.31M,4.89%,DE000A0H08Q4
08/01/2017,39.89,40.38,40.71,38.83,760.10K,-0.72%,DE000A0H08Q4
07/01/2017,40.18,40.31,41.19,39.72,428.51K,0.20%,DE000A0H08Q4
06/01/2017,40.1,42.2,42.71,39.93,236.52K,-4.36%,DE000A0H08Q4
05/01/2017,41.93,40.87,42.12,40.65,230.53K,3.51%,DE000A0H08Q4
04/01/2017,40.51,40.25,40.55,39.01,224.83K,1.10%,DE000A0H08Q4
03/01/2017,40.07,38.34,40.07,38.23,285.20K,5.53%,DE000A0H08Q4
02/01/2017,37.97,35.96,38.49,35.84,1.44M,6.30%,DE000A0H08Q4
01/01/2017,35.72,35.64,36.18,35.17,453.30K,0.59%,DE000A0H08Q4
12/01/2016,35.51,33.08,35.61,32.22,1.86M,6.48%,DE000A0H08Q4
11/01/2016,33.35,33.32,33.78,31.77,136.60K,0.30%,DE000A0H08Q4
10/01/2016,33.25,35.85,35.97,33.1,272.59K,-6.81%,DE000A0H08Q4
09/01/2016,35.68,34.85,35.86,33.87,121.12K,2.53%,DE000A0H08Q4
08/01/2016,34.8,34.93,35.19,33.94,138.44K,-0.23%,DE000A0H08Q4
07/01/2016,34.88,31.2,34.9,30.04,79.20K,11.37%,DE000A0H08Q4
06/01/2016,31.32,32.42,32.49,29.49,59.84K,-3.66%,DE000A0H08Q4
05/01/2016,32.51,30.99,32.57,29.86,42.47K,5.21%,DE000A0H08Q4
04/01/2016,30.9,32.05,32.67,30.9,46.63K,-4.92%,DE000A0H08Q4
03/01/2016,32.5,32.16,32.8,31.16,67.86K,2.39%,DE000A0H08Q4
02/01/2016,31.74,32.76,32.79,28.64,46.03K,-4.57%,DE000A0H08Q4
01/01/2016,33.26,33.49,33.8,31.37,97.24K,-3.82%,DE000A0H08Q4
12/01/2015,34.58,35.61,36.04,32.74,148.11K,-2.65%,DE000A0H08Q4
11/01/2015,35.52,33.47,35.61,33.47,203.14K,5.78%,DE000A0H08Q4
10/01/2015,33.58,30.4,33.58,29.79,165.00K,10.93%,DE000A0H08Q4
09/01/2015,30.27,29.9,31.04,29.0,132.88K,-0.62%,DE000A0H08Q4
08/01/2015,30.46,33.6,33.75,27.6,159.44K,-9.32%,DE000A0H08Q4
07/01/2015,33.59,33.64,34.89,32.29,181.16K,1.11%,DE000A0H08Q4
06/01/2015,33.22,36.08,36.1,33.22,258.49K,-7.23%,DE000A0H08Q4
05/01/2015,35.81,34.09,36.51,33.29,153.37K,5.48%,DE000A0H08Q4
04/01/2015,33.95,35.09,36.54,33.95,66.56K,-3.00%,DE000A0H08Q4
03/01/2015,35.0,34.5,36.07,33.81,241.69K,1.74%,DE000A0H08Q4
02/01/2015,34.4,31.8,34.4,31.53,50.11K,7.87%,DE000A0H08Q4
01/01/2015,31.89,30.45,32.3,29.32,138.63K,4.97%,DE000A0H08Q4
12/01/2014,30.38,29.55,30.54,28.14,198.73K,2.84%,DE000A0H08Q4
11/01/2014,29.54,27.98,29.54,27.51,144.97K,5.95%,DE000A0H08Q4
10/01/2014,27.88,29.1,29.17,25.59,533.77K,-3.96%,DE000A0H08Q4
09/01/2014,29.03,28.83,29.82,28.79,140.76K,0.28%,DE000A0H08Q4
08/01/2014,28.95,27.84,28.98,27.06,142.84K,3.14%,DE000A0H08Q4
07/01/2014,28.07,27.95,28.65,27.14,537.29K,1.26%,DE000A0H08Q4
06/01/2014,27.72,28.12,28.49,27.72,92.04K,-1.67%,DE000A0H08Q4
05/01/2014,28.19,27.13,28.19,26.46,306.73K,3.83%,DE000A0H08Q4
04/01/2014,27.15,28.5,28.65,26.71,661.93K,-3.69%,DE000A0H08Q4
03/01/2014,28.19,27.54,28.27,26.95,92.62K,0.11%,DE000A0H08Q4
02/01/2014,28.16,27.11,28.16,26.31,62.48K,4.41%,DE000A0H08Q4
01/01/2014,26.97,28.86,28.86,26.6,344.48K,-4.93%,DE000A0H08Q4
12/01/2013,28.37,28.07,28.42,26.76,26.99K,1.21%,DE000A0H08Q4
11/01/2013,28.03,27.16,28.18,26.92,88.98K,3.39%,DE000A0H08Q4
10/01/2013,27.11,27.44,27.69,26.16,528.69K,-0.59%,DE000A0H08Q4
09/01/2013,27.27,25.32,27.79,25.32,242.79K,8.69%,DE000A0H08Q4
08/01/2013,25.09,25.27,26.1,24.98,116.91K,0.52%,DE000A0H08Q4
07/01/2013,24.96,24.1,25.74,23.99,331.47K,3.70%,DE000A0H08Q4
06/01/2013,24.07,25.02,25.02,23.14,280.58K,-3.33%,DE000A0H08Q4
05/01/2013,24.9,24.38,25.89,24.38,271.45K,2.13%,DE000A0H08Q4
04/01/2013,24.38,24.37,24.43,22.9,390.55K,0.00%,DE000A0H08Q4
03/01/2013,24.38,24.29,25.1,24.05,121.12K,0.74%,DE000A0H08Q4
02/01/2013,24.2,24.13,24.42,23.76,178.93K,2.28%,DE000A0H08Q4
01/01/2013,23.66,23.41,23.96,22.89,283.64K,3.73%,DE000A0H08Q4
12/01/2012,22.81,22.57,23.26,22.35,452.76K,2.06%,DE000A0H08Q4
11/01/2012,22.35,20.83,22.47,20.58,233.77K,8.02%,DE000A0H08Q4
10/01/2012,20.69,21.01,21.03,20.09,43.87K,-0.67%,DE000A0H08Q4
09/01/2012,20.83,20.94,21.56,20.62,37.92K,-0.62%,DE000A0H08Q4
08/01/2012,20.96,20.91,21.52,20.6,154.67K,0.58%,DE000A0H08Q4
07/01/2012,20.84,19.49,20.84,18.82,101.83K,8.65%,DE000A0H08Q4
06/01/2012,19.18,18.75,19.72,18.25,67.16K,0.47%,DE000A0H08Q4
05/01/2012,19.09,20.1,20.13,18.43,70.73K,-5.50%,DE000A0H08Q4
04/01/2012,20.2,21.88,22.16,19.47,437.54K,-7.59%,DE000A0H08Q4
03/01/2012,21.86,21.19,22.15,20.56,103.30K,2.97%,DE000A0H08Q4
02/01/2012,21.23,20.06,21.48,20.01,235.84K,7.22%,DE000A0H08Q4
01/01/2012,19.8,19.27,20.31,19.21,89.40K,4.21%,DE000A0H08Q4
12/01/2011,19.0,19.56,19.62,18.27,96.17K,-2.96%,DE000A0H08Q4
11/01/2011,19.58,19.44,20.3,18.12,60.99K,-2.64%,DE000A0H08Q4
10/01/2011,20.11,17.68,20.48,17.33,147.07K,10.01%,DE000A0H08Q4
09/01/2011,18.28,18.81,19.1,17.66,126.26K,-3.64%,DE000A0H08Q4
08/01/2011,18.97,20.55,20.55,16.63,128.15K,-6.69%,DE000A0H08Q4
07/01/2011,20.33,21.58,22.07,19.97,70.90K,-6.05%,DE000A0H08Q4
06/01/2011,21.64,21.88,22.0,20.69,192.15K,-5.63%,DE000A0H08Q4
05/01/2011,22.93,23.69,24.18,22.93,452.39K,-1.76%,DE000A0H08Q4
04/01/2011,23.34,22.8,23.41,22.09,132.36K,2.37%,DE000A0H08Q4
03/01/2011,22.8,23.73,23.73,21.08,221.96K,-2.69%,DE000A0H08Q4
02/01/2011,23.43,23.04,24.19,22.61,106.53K,2.09%,DE000A0H08Q4
01/01/2011,22.95,21.97,23.08,21.7,194.54K,5.61%,DE000A0H08Q4
12/01/2010,21.73,20.24,21.97,20.09,208.81K,8.81%,DE000A0H08Q4
11/01/2010,19.97,20.2,20.39,19.67,150.70K,-1.29%,DE000A0H08Q4
10/01/2010,20.23,20.03,20.58,19.65,61.31K,2.38%,DE000A0H08Q4
09/01/2010,19.76,18.93,20.17,18.93,111.32K,8.45%,DE000A0H08Q4
08/01/2010,18.22,19.69,19.75,18.04,185.20K,-6.28%,DE000A0H08Q4
07/01/2010,19.44,19.42,20.37,18.98,164.68K,-0.92%,DE000A0H08Q4
06/01/2010,19.62,19.55,20.95,19.55,282.45K,-1.41%,DE000A0H08Q4
05/01/2010,19.9,20.95,20.95,18.74,263.35K,-4.97%,DE000A0H08Q4
04/01/2010,20.94,21.64,22.27,20.78,485.06K,-2.60%,DE000A0H08Q4
03/01/2010,21.5,19.37,21.59,19.37,555.96K,11.46%,DE000A0H08Q4
02/01/2010,19.29,19.29,19.95,18.58,219.83K,-0.62%,DE000A0H08Q4
01/01/2010,19.41,18.49,19.63,18.49,330.59K,5.49%,DE000A0H08Q4
12/01/2009,18.4,17.7,18.4,17.37,77.70K,4.90%,DE000A0H08Q4
11/01/2009,17.54,17.67,18.83,17.46,396.88K,-0.28%,DE000A0H08Q4
10/01/2009,17.59,19.0,19.91,17.59,783.06K,-8.39%,DE000A0H08Q4
09/01/2009,19.2,18.39,19.74,17.92,523.68K,3.90%,DE000A0H08Q4
08/01/2009,18.48,17.68,18.73,17.07,547.48K,5.90%,DE000A0H08Q4
07/01/2009,17.45,17.6,17.78,16.74,274.04K,0.29%,DE000A0H08Q4
06/01/2009,17.4,17.88,18.2,16.88,450.37K,-2.30%,DE000A0H08Q4
05/01/2009,17.81,17.73,17.91,16.31,936.54K,2.59%,DE000A0H08Q4
04/01/2009,17.36,14.55,17.46,14.55,236.67K,17.62%,DE000A0H08Q4
03/01/2009,14.76,13.31,14.99,12.63,196.22K,9.17%,DE000A0H08Q4
02/01/2009,13.52,14.93,16.38,13.52,288.25K,-12.49%,DE000A0H08Q4
01/01/2009,15.45,15.58,16.95,14.22,371.69K,1.18%,DE000A0H08Q4
12/01/2008,15.27,15.47,16.44,14.76,348.66K,-3.23%,DE000A0H08Q4
11/01/2008,15.78,17.24,18.25,14.33,299.09K,-6.85%,DE000A0H08Q4
10/01/2008,16.94,20.3,20.3,15.08,806.95K,-15.13%,DE000A0H08Q4
09/01/2008,19.96,24.32,24.32,19.88,471.19K,-17.96%,DE000A0H08Q4
08/01/2008,24.33,23.44,24.7,23.13,94.14K,3.66%,DE000A0H08Q4
07/01/2008,23.47,21.55,23.76,20.95,374.59K,6.15%,DE000A0H08Q4
06/01/2008,22.11,25.38,25.63,21.82,167.82K,-15.16%,DE000A0H08Q4
05/01/2008,26.06,25.33,26.23,24.66,93.25K,5.55%,DE000A0H08Q4
04/01/2008,24.69,24.22,25.44,22.96,377.31K,6.51%,DE000A0H08Q4
03/01/2008,23.18,25.86,25.86,22.0,329.61K,-12.73%,DE000A0H08Q4
02/01/2008,26.56,27.91,28.34,26.1,273.13K,-3.17%,DE000A0H08Q4
01/01/2008,27.43,30.3,30.3,23.64,801.97K,-9.35%,DE000A0H08Q4
12/01/2007,30.26,31.04,31.82,29.52,255.03K,-3.42%,DE000A0H08Q4
11/01/2007,31.33,33.67,33.67,29.27,631.51K,-6.25%,DE000A0H08Q4
10/01/2007,33.42,34.79,35.53,32.18,880.93K,-4.65%,DE000A0H08Q4
09/01/2007,35.05,34.07,35.21,33.31,562.36K,3.18%,DE000A0H08Q4
08/01/2007,33.97,32.11,33.97,30.9,1.08M,3.85%,DE000A0H08Q4
07/01/2007,32.71,33.72,35.05,31.83,557.41K,-3.25%,DE000A0H08Q4
06/01/2007,33.81,33.02,34.49,32.36,679.01K,2.77%,DE000A0H08Q4
05/01/2007,32.9,31.78,33.1,31.16,627.50K,4.05%,DE000A0H08Q4
04/01/2007,31.62,30.01,32.3,29.95,371.34K,4.95%,DE000A0H08Q4
03/01/2007,30.13,29.46,30.45,28.47,217.12K,1.69%,DE000A0H08Q4
02/01/2007,29.63,31.0,31.34,29.34,274.37K,-3.55%,DE000A0H08Q4
01/01/2007,30.72,30.69,31.69,29.97,866.78K,-0.39%,DE000A0H08Q4
12/01/2006,30.84,29.96,30.91,29.38,148.03K,3.63%,DE000A0H08Q4
11/01/2006,29.76,29.74,31.18,29.3,431.04K,-0.50%,DE000A0H08Q4
10/01/2006,29.91,29.2,30.44,28.46,664.61K,2.19%,DE000A0H08Q4
09/01/2006,29.27,28.73,29.45,27.8,313.43K,1.04%,DE000A0H08Q4
08/01/2006,28.97,27.47,29.14,26.44,482.48K,5.58%,DE000A0H08Q4
07/01/2006,27.44,29.24,29.57,26.15,408.82K,-6.22%,DE000A0H08Q4
06/01/2006,29.26,29.64,30.66,27.29,396.41K,-1.05%,DE000A0H08Q4
05/01/2006,29.57,32.23,32.77,28.64,266.53K,-8.08%,DE000A0H08Q4
04/01/2006,32.17,33.5,34.06,32.17,655.81K,-2.49%,DE000A0H08Q4
03/01/2006,32.99,30.63,33.15,30.63,309.77K,6.80%,DE000A0H08Q4
02/01/2006,30.89,30.38,31.23,29.9,338.23K,1.48%,DE000A0H08Q4
01/01/2006,30.44,30.03,31.79,28.93,800.17K,1.30%,DE000A0H08Q4
12/01/2005,30.05,29.06,30.26,28.91,241.32K,3.80%,DE000A0H08Q4
11/01/2005,28.95,27.67,29.37,27.64,889.63K,6.01%,DE000A0H08Q4
10/01/2005,27.31,28.67,29.3,26.4,550.13K,-4.04%,DE000A0H08Q4
09/01/2005,28.46,26.89,28.46,26.51,348.57K,7.19%,DE000A0H08Q4
08/01/2005,26.55,27.5,27.75,25.9,850.99K,-3.91%,DE000A0H08Q4
07/01/2005,27.63,27.13,28.98,26.46,655.49K,1.21%,DE000A0H08Q4
06/01/2005,27.3,26.28,28.05,26.16,1.60M,4.12%,DE000A0H08Q4
05/01/2005,26.22,23.93,26.4,23.72,642.59K,11.15%,DE000A0H08Q4
04/01/2005,23.59,24.12,24.58,22.67,371.19K,-2.40%,DE000A0H08Q4
03/01/2005,24.17,24.72,24.95,23.69,78.56K,-1.95%,DE000A0H08Q4
02/01/2005,24.65,23.9,24.89,23.9,346.49K,3.22%,DE000A0H08Q4
01/01/2005,23.88,25.0,25.0,22.94,575.80K,-2.85%,DE000A0H08Q4
12/01/2004,24.58,25.3,26.29,24.39,437.92K,-3.95%,DE000A0H08Q4
11/01/2004,25.59,24.7,26.38,24.7,267.00K,3.65%,DE000A0H08Q4
10/01/2004,24.69,23.95,25.15,23.68,214.52K,3.35%,DE000A0H08Q4
09/01/2004,23.89,22.0,24.18,22.0,245.27K,8.64%,DE000A0H08Q4
08/01/2004,21.99,22.88,22.88,20.34,536.04K,-4.06%,DE000A0H08Q4
07/01/2004,22.92,26.76,26.76,22.55,470.90K,-13.05%,DE000A0H08Q4
06/01/2004,26.36,25.1,26.55,24.89,94.56K,4.48%,DE000A0H08Q4
05/01/2004,25.23,25.25,25.84,23.51,288.13K,-1.60%,DE000A0H08Q4
04/01/2004,25.64,29.7,30.93,25.64,313.24K,-12.07%,DE000A0H08Q4
03/01/2004,29.16,30.21,31.64,27.13,382.85K,-3.28%,DE000A0H08Q4
02/01/2004,30.15,28.74,30.82,27.72,414.20K,5.53%,DE000A0H08Q4
01/01/2004,28.57,25.12,29.61,25.12,149.19K,13.24%,DE000A0H08Q4
12/01/2003,25.23,26.05,26.49,24.47,227.76K,-1.64%,DE000A0H08Q4
11/01/2003,25.65,25.93,26.85,24.6,48.43K,1.06%,DE000A0H08Q4
10/01/2003,25.38,22.15,25.81,22.15,130.15K,14.32%,DE000A0H08Q4
09/01/2003,22.2,24.65,25.66,22.2,133.28K,-9.39%,DE000A0H08Q4
08/01/2003,24.5,22.1,24.66,20.99,170.66K,13.06%,DE000A0H08Q4
07/01/2003,21.67,20.49,22.81,20.12,432.98K,2.07%,DE000A0H08Q4
06/01/2003,21.23,21.1,21.9,20.62,110.10K,4.53%,DE000A0H08Q4
05/01/2003,20.31,19.95,21.04,18.76,122.83K,-0.88%,DE000A0H08Q4
04/01/2003,20.49,17.15,20.76,17.15,53.77K,20.81%,DE000A0H08Q4
03/01/2003,16.96,17.42,19.66,15.03,574.77K,3.04%,DE000A0H08Q4
02/01/2003,16.46,18.12,18.13,16.16,154.60K,-7.42%,DE000A0H08Q4
01/01/2003,17.78,20.26,20.98,17.52,440.25K,-4.87%,DE000A0H08Q4
12/01/2002,18.69,24.31,25.02,18.69,357.46K,-22.48%,DE000A0H08Q4
11/01/2002,24.11,22.36,24.62,19.78,483.44K,12.66%,DE000A0H08Q4
10/01/2002,21.4,15.31,21.5,14.47,908.51K,39.96%,DE000A0H08Q4
09/01/2002,15.29,19.78,19.78,14.93,140.74K,-24.42%,DE000A0H08Q4
08/01/2002,20.23,19.2,22.54,18.32,423.79K,-4.58%,DE000A0H08Q4
07/01/2002,21.2,24.46,25.25,18.18,287.44K,-12.40%,DE000A0H08Q4
06/01/2002,24.2,26.68,27.72,21.55,179.35K,-15.06%,DE000A0H08Q4
05/01/2002,28.49,32.65,32.65,28.0,263.83K,-10.13%,DE000A0H08Q4
04/01/2002,31.7,40.6,40.6,31.55,763.92K,-21.73%,DE000A0H08Q4
03/01/2002,40.5,39.09,43.4,39.09,851.94K,6.22%,DE000A0H08Q4
02/01/2002,38.13,41.02,41.02,35.57,1.11M,-7.00%,DE000A0H08Q4
01/01/2002,41.0,42.32,46.6,38.87,946.38K,-4.65%,DE000A0H08Q4
12/01/2001,43.0,40.31,45.99,39.27,1.06M,5.50%,DE000A0H08Q4
11/01/2001,40.76,35.95,44.1,35.55,1.20M,19.85%,DE000A0H08Q4
10/01/2001,34.01,26.2,36.9,25.5,1.11M,21.20%,DE000A0H08Q4
09/01/2001,28.06,34.0,34.0,24.25,235.71K,-16.11%,DE000A0H08Q4
08/01/2001,33.45,42.9,42.9,33.18,89.20K,-19.03%,DE000A0H08Q4
07/01/2001,41.31,39.75,41.31,36.18,22.58K,-6.43%,DE000A0H08Q4
06/01/2001,44.15,55.16,56.72,42.69,123.50K,-24.27%,DE000A0H08Q4
08/01/2025,105.48,99.07,106.76,96.57,313.29K,4.52%,DE000A0Q4R36
07/01/2025,100.92,103.58,106.52,99.6,255.34K,-2.15%,DE000A0Q4R36
06/01/2025,103.14,106.78,110.32,103.14,478.89K,-3.55%,DE000A0Q4R36
05/01/2025,106.94,106.46,108.16,100.72,351.14K,1.40%,DE000A0Q4R36
04/01/2025,105.46,111.12,111.32,93.57,200.41K,-3.67%,DE000A0Q4R36
03/01/2025,109.48,119.6,120.24,109.0,229.22K,-7.85%,DE000A0Q4R36
02/01/2025,118.8,114.58,119.98,113.64,237.06K,3.04%,DE000A0Q4R36
01/01/2025,115.3,108.7,116.04,107.96,188.65K,6.56%,DE000A0Q4R36
12/01/2024,108.2,113.84,115.02,103.68,328.88K,-4.67%,DE000A0Q4R36
11/01/2024,113.5,115.24,117.32,108.92,285.37K,-1.20%,DE000A0Q4R36
10/01/2024,114.88,120.64,122.14,114.48,284.45K,-4.33%,DE000A0Q4R36
09/01/2024,120.08,128.58,128.78,119.86,166.25K,-6.32%,DE000A0Q4R36
08/01/2024,128.18,123.48,128.6,117.66,136.13K,3.94%,DE000A0Q4R36
07/01/2024,123.32,121.42,123.38,118.26,292.23K,1.67%,DE000A0Q4R36
06/01/2024,121.3,118.28,124.02,117.0,1.76K,2.76%,DE000A0Q4R36
05/01/2024,118.04,115.6,119.46,112.78,275.07K,3.29%,DE000A0Q4R36
04/01/2024,114.28,115.26,115.62,109.54,173.68K,-0.24%,DE000A0Q4R36
03/01/2024,114.56,110.28,115.32,110.02,2.66K,4.16%,DE000A0Q4R36
02/01/2024,109.98,109.52,112.0,107.9,195.78K,-0.04%,DE000A0Q4R36
01/01/2024,110.02,106.04,110.8,105.18,238.97K,4.21%,DE000A0Q4R36
12/01/2023,105.58,102.8,105.7,102.04,91.04K,3.05%,DE000A0Q4R36
11/01/2023,102.46,101.18,103.74,100.5,176.78K,2.38%,DE000A0Q4R36
10/01/2023,100.08,105.88,109.0,98.79,299.76K,-5.51%,DE000A0Q4R36
09/01/2023,105.92,107.38,110.32,105.44,237.44K,-1.23%,DE000A0Q4R36
08/01/2023,107.24,106.92,108.62,102.98,180.32K,0.54%,DE000A0Q4R36
07/01/2023,106.66,105.78,106.82,101.1,212.55K,0.53%,DE000A0Q4R36
06/01/2023,106.1,107.6,109.52,103.64,126.49K,-0.75%,DE000A0Q4R36
05/01/2023,106.9,107.96,111.44,106.72,173.96K,-1.27%,DE000A0Q4R36
04/01/2023,108.28,103.66,110.7,103.28,114.89K,4.26%,DE000A0Q4R36
03/01/2023,103.86,99.04,103.92,96.85,249.46K,4.40%,DE000A0Q4R36
02/01/2023,99.48,99.91,102.74,97.43,427.43K,0.07%,DE000A0Q4R36
01/01/2023,99.41,99.87,102.98,98.6,226.19K,-0.39%,DE000A0Q4R36
12/01/2022,99.8,101.94,103.4,98.74,338.20K,-1.36%,DE000A0Q4R36
11/01/2022,101.18,98.51,101.56,96.84,249.78K,3.12%,DE000A0Q4R36
10/01/2022,98.12,92.53,98.34,91.68,262.65K,5.10%,DE000A0Q4R36
09/01/2022,93.36,97.55,100.66,90.79,520.82K,-4.59%,DE000A0Q4R36
08/01/2022,97.85,105.24,105.4,97.6,474.02K,-7.20%,DE000A0Q4R36
07/01/2022,105.44,100.94,106.92,100.86,309.82K,3.37%,DE000A0Q4R36
06/01/2022,102.0,105.1,105.1,96.3,315.90K,-2.58%,DE000A0Q4R36
05/01/2022,104.7,107.92,107.92,98.72,242.24K,-3.36%,DE000A0Q4R36
04/01/2022,108.34,107.4,114.76,105.82,232.72K,1.20%,DE000A0Q4R36
03/01/2022,107.06,101.38,107.98,95.4,601.36K,6.34%,DE000A0Q4R36
02/01/2022,100.68,101.32,102.16,95.79,409.39K,0.08%,DE000A0Q4R36
01/01/2022,100.6,108.48,108.5,96.8,351.94K,-6.97%,DE000A0Q4R36
12/01/2021,108.14,102.34,108.36,100.8,599.60K,6.08%,DE000A0Q4R36
11/01/2021,101.94,104.94,108.36,101.34,613.00K,-1.94%,DE000A0Q4R36
10/01/2021,103.96,98.23,104.08,97.23,618.33K,4.63%,DE000A0Q4R36
09/01/2021,99.36,104.28,104.86,97.42,620.58K,-4.33%,DE000A0Q4R36
08/01/2021,103.86,101.08,106.16,99.84,256.06K,3.57%,DE000A0Q4R36
07/01/2021,100.28,99.33,101.08,97.65,201.58K,1.36%,DE000A0Q4R36
06/01/2021,98.93,93.09,99.49,92.04,463.58K,6.46%,DE000A0Q4R36
05/01/2021,92.93,91.3,93.89,89.44,212.57K,2.39%,DE000A0Q4R36
04/01/2021,90.76,89.36,92.44,88.51,151.36K,2.09%,DE000A0Q4R36
03/01/2021,88.9,86.46,89.38,84.0,473.32K,4.10%,DE000A0Q4R36
02/01/2021,85.4,88.56,91.4,84.89,441.16K,-2.46%,DE000A0Q4R36
01/01/2021,87.55,88.54,91.76,86.83,560.15K,-0.16%,DE000A0Q4R36
12/01/2020,87.69,87.62,88.46,84.98,679.71K,0.38%,DE000A0Q4R36
11/01/2020,87.36,82.89,90.29,82.49,828.98K,5.89%,DE000A0Q4R36
10/01/2020,82.5,89.93,90.97,81.96,509.09K,-7.53%,DE000A0Q4R36
09/01/2020,89.22,88.92,92.44,86.04,567.34K,1.52%,DE000A0Q4R36
08/01/2020,87.88,89.07,91.0,87.75,320.28K,-0.99%,DE000A0Q4R36
07/01/2020,88.76,92.73,96.49,88.76,492.29K,-3.23%,DE000A0Q4R36
06/01/2020,91.72,93.45,95.2,88.27,683.38K,-0.65%,DE000A0Q4R36
05/01/2020,92.32,89.7,95.22,89.04,869.23K,1.89%,DE000A0Q4R36
04/01/2020,90.61,81.73,93.49,81.22,837.41K,9.10%,DE000A0Q4R36
03/01/2020,83.05,87.16,91.15,69.15,887.87K,-3.30%,DE000A0Q4R36
02/01/2020,85.88,92.05,97.61,84.96,722.44K,-6.51%,DE000A0Q4R36
01/01/2020,91.86,91.0,94.35,89.39,258.25K,0.93%,DE000A0Q4R36
12/01/2019,91.01,89.21,91.75,86.7,305.61K,2.50%,DE000A0Q4R36
11/01/2019,88.79,85.72,89.12,85.26,490.57K,3.87%,DE000A0Q4R36
10/01/2019,85.48,84.58,86.31,80.73,487.04K,1.33%,DE000A0Q4R36
09/01/2019,84.36,83.68,84.93,80.9,539.68K,0.97%,DE000A0Q4R36
08/01/2019,83.55,81.57,83.64,78.82,439.24K,2.79%,DE000A0Q4R36
07/01/2019,81.28,81.66,83.31,78.33,623.77K,0.51%,DE000A0Q4R36
06/01/2019,80.87,76.52,82.55,76.34,775.51K,5.30%,DE000A0Q4R36
05/01/2019,76.8,77.64,79.3,75.55,488.25K,-1.17%,DE000A0Q4R36
04/01/2019,77.71,79.39,79.97,75.1,634.30K,-1.97%,DE000A0Q4R36
03/01/2019,79.27,76.35,79.3,76.35,643.71K,3.72%,DE000A0Q4R36
02/01/2019,76.43,73.0,76.54,72.65,378.61K,5.33%,DE000A0Q4R36
01/01/2019,72.56,70.01,73.23,69.5,649.28K,3.57%,DE000A0Q4R36
12/01/2018,70.06,75.72,75.84,68.14,330.18K,-6.34%,DE000A0Q4R36
11/01/2018,74.8,73.96,76.01,72.38,638.15K,1.82%,DE000A0Q4R36
10/01/2018,73.46,75.61,76.27,70.1,643.12K,-2.64%,DE000A0Q4R36
09/01/2018,75.45,75.96,76.07,73.34,621.90K,-0.38%,DE000A0Q4R36
08/01/2018,75.74,76.48,77.16,74.79,660.84K,-0.79%,DE000A0Q4R36
07/01/2018,76.34,72.1,76.83,72.03,995.67K,5.08%,DE000A0Q4R36
06/01/2018,72.65,72.16,73.72,71.27,562.24K,0.87%,DE000A0Q4R36
05/01/2018,72.02,70.12,73.5,70.08,1.02M,3.06%,DE000A0Q4R36
04/01/2018,69.88,68.0,70.0,67.34,487.97K,1.98%,DE000A0Q4R36
